date,601899.XSHG,600519.XSHG,601169.XSHG,002202.XSHE,601618.XSHG,002236.XSHE,601088.XSHG,000725.XSHE,603993.XSHG,000001.XSHE,600196.XSHG,601288.XSHG,600332.XSHG,601800.XSHG,002142.XSHE,000568.XSHE,601989.XSHG,600406.XSHG,000858.XSHE,002007.XSHE,600009.XSHG,000876.XSHE,601328.XSHG,600585.XSHG,600028.XSHG,600893.XSHG,600309.XSHG,601377.XSHG,601998.XSHG,000157.XSHE,601006.XSHG,601628.XSHG,600276.XSHG,601009.XSHG,600048.XSHG,600547.XSHG,600383.XSHG,601186.XSHG,601390.XSHG,600000.XSHG,600837.XSHG,601888.XSHG,000002.XSHE,600588.XSHG,600660.XSHG,600104.XSHG,000425.XSHE,600111.XSHG,000768.XSHE,600741.XSHG,601988.XSHG,000538.XSHE,601766.XSHG,600900.XSHG,600050.XSHG,601668.XSHG,000063.XSHE,600015.XSHG,601336.XSHG,600016.XSHG,600795.XSHG,601601.XSHG,601901.XSHG,601111.XSHG,002304.XSHE,601818.XSHG,002594.XSHE,601166.XSHG,601318.XSHG,002415.XSHE,601939.XSHG,601688.XSHG,600690.XSHG,000625.XSHE,002230.XSHE,600019.XSHG,600085.XSHG,000333.XSHE,000338.XSHE,600036.XSHG,601669.XSHG,000069.XSHE,600010.XSHG,002241.XSHE,600030.XSHG,000963.XSHE,600018.XSHG,600115.XSHG,601857.XSHG,600029.XSHG,600999.XSHG,601398.XSHG,600886.XSHG,601600.XSHG,000651.XSHE,600887.XSHG,601633.XSHG,600031.XSHG,000776.XSHE,000100.XSHE,600362.XSHG,000895.XSHE
2023-7-26,0.010085337,0,-0.002188184,0.000925069,-0.007481297,-0.03646833,0.007793128,-0.011848341,0.008361204,-0.004266212,0.005865103,-0.00286533,0.002519685,-0.00631769,0.002629602,-0.004436671,-0.00877193,0.0058873,-0.009470752,0.017777778,-0.016532618,0.007569386,0.003571429,0.008906883,-0.030063291,-0.003203549,0.001264755,-0.00621118,-0.018675722,-0.016011645,-0.004195804,0.008059701,0.006700168,0.002412545,0.002188184,0.026576755,0.029769959,-0.014880952,-0.011703511,0.002751032,-0.001026694,0.000761357,-0.003523608,-0.01910828,-0.001079331,-0.003460208,-0.018080668,-0.001243781,-0.005046584,-0.004317323,-0.005249344,-0.002786033,-0.015673981,0.00281294,-0.01754386,0.001718213,-0.036955458,-0.003565062,-0.008742108,0,-0.008356546,0.021913043,-0.00433526,-0.01308615,0.001803231,0.006688963,-0.009451868,0.000627353,-0.001853377,-0.011017686,-0.006688963,0.007175473,0.001718951,-0.034246575,-0.024723993,0.001672241,-0.009028045,-0.00678196,-0.019292605,0.002404569,0.003466205,0.010752688,0.021978022,-0.009593679,0.009465215,-0.005534647,0.001934236,-0.010373444,-0.021711367,-0.010233918,0.002810963,0.002164502,0.008230453,0.003305785,0.003980892,-0.001440922,-0.020637899,-0.020927602,0.001341382,-0.009389671,0.00464636,0.006708595
2023-7-27,-0.014592934,0.005183411,0.002192982,0.000924214,0,-0.015936255,-0.002460457,-0.011990408,-0.018242123,0.006855184,-0.003887269,0.017241379,-0.004084197,-0.004541326,0.011989509,0.008698633,0.006637168,-0.009197324,0.003712036,-0.000436681,0.008859609,0.006677796,0.010676157,0.008426966,-0.006525285,-0.004449938,-0.003578947,-0.00625,0.015570934,-0.00443787,-0.002808989,0.020728457,0.00062396,0.001203369,-0.002183406,-0.006568779,-0.00131406,-0.014098691,-0.019736842,0.010973937,-0.005138746,0.0227388,-0.009193777,-0.016774892,-0.00189087,0.015277778,-0.021246459,-0.00705687,-0.001560671,0.036856369,0.007915567,0.000186254,-0.00477707,-0.007480131,-0.009920635,-0.003430532,-0.008386277,0.005366726,0.010534052,0.002544529,0,-0.016678012,-0.008708273,0,-0.00129599,0.006644518,-0.00176279,0.003134796,0.008458841,0.017003811,0.018518519,-0.015544041,-0.011583012,-0.011347518,-0.005899235,0.031719533,-0.006396588,-0.001707067,-0.003278689,0.009295352,-0.001727116,-0.00212766,0,-0.007977208,-0.012189405,-0.002894034,0,-0.002096436,0.001305483,0.005908419,-0.00840925,0.01511879,-0.005714286,0,-0.017182131,0.001443001,-0.004980843,-0.013864818,-0.003348962,-0.002369668,0.004624872,-0.001665973
2023-7-28,-0.007014809,0.032084796,0.019693654,0.011080332,0.022613065,0.020242915,0.001057082,0.019417476,0.018581081,0.043404255,0.017235772,0.019774011,0.012618297,0.035583942,0.051832655,0.021707732,0.006593407,0.012236287,0.015241511,0.011358672,0.046160775,0.006633499,0.017605634,0.030640669,0.004926108,0.007201391,0.01109233,0.064465409,0.032367973,0.020802377,0.016901408,0.057441253,0.019538557,0.026442308,0.049598833,-0.032283158,0.093421053,0.028600613,0.025503356,0.017639077,0.065082645,0.041160426,0.034261242,0.02421574,0.01217862,0.037619699,0.005788712,0.013795987,0,0.013591218,0.023560209,0.010986965,0.0256,0.005181347,0.042084168,0.036144578,0.00871348,0.026690391,0.078545455,0.020304569,0.008426966,0.059190031,0.052708638,0.009944751,0.029197607,0.01980198,0.024991362,0.030625,0.041121113,0.023926204,0.016528926,0.084210526,0.03515625,0.06456241,0.001283079,0.029126214,0.010729614,0.021545828,0.032894737,0.042780749,0.022491349,0.040511727,0.016129032,0.011487651,0.100142383,0.020317035,0.013513514,0.012605042,0.01303781,0.008810573,0.058657244,0.019148936,0.008210181,0.016474465,0.016137708,0.025936599,0.084713131,0.028705331,0.056451613,0.016627078,0.011764706,0.015018773
2023-7-31,0.017268446,-0.008659671,0.002145923,0.011872146,0.029484029,0.072916667,-0.001055966,0.007142857,0.023217247,0.004893964,-0.000639386,0.002770083,-0.007476636,0.028193833,0.0249912,-0.015758181,0.050218341,0.013755732,-0.000993487,-0.005183585,0.020232458,0.030477759,0.006920415,0.047876448,-0.009803922,-0.00295858,0.02141887,0.010339734,-0.008250825,0.002911208,-0.008310249,0.006035665,-0.091131498,0.003512881,-0.011118833,-0.019694534,0.02045728,0.039721946,0.05104712,0.013333333,0.003879728,-0.00158768,0.000690131,0.013970983,0.012834225,0.021094265,0.017266187,0.017731959,0.006252442,0.017534812,0,-0.008473015,0.015600624,0.005623243,-0.026923077,0.014950166,-0.005335366,0.005199307,-0.003596314,0,0.013927577,-0.022875817,0.005563282,0.02297593,0.027178481,0.009708738,0.018726592,0.010309278,0.012969149,0.022522523,0.001626016,0.003640777,0.01048218,0.080188679,0.007208073,-0.009433962,-0.015055009,-0.007030465,0.020700637,0.013105413,0.015228426,0.006147541,0,0.016467916,0.018119068,-0.049671772,0.005714286,0.014522822,-0.006435006,0.017467249,-0.001335113,-0.004175365,0.01465798,0.025931929,-0.001058761,0.006320225,0.049343273,0.010820046,0.020356234,0.002336449,0.010616785,0.008220304
2023-8-1,0.00308642,0.004480614,-0.002141328,-0.000902527,0.002386635,-0.009708738,0.002114165,-0.002364066,0.012965964,-0.012987013,-0.00543826,0.002762431,-0.001569366,0.000856898,-0.034340659,-0.014616424,-0.006237006,-0.013569079,-0.006187845,-0.006079027,-0.011603376,-0.013589129,-0.003436426,-0.017686072,0.011551155,0.003956479,-0.001636661,-0.007309942,0.003327787,-0.004354136,0.004189944,-0.000545405,-0.0269179,0,-0.001405481,0.013530135,-0.027122642,0.00286533,0.0124533,0,-0.010628019,-0.016935676,-0.010344828,0.004769475,-0.007655755,-0.009038089,-0.031117397,0.002836305,-0.00815534,-0.023314749,0.00511509,-0.00408694,-0.001536098,0.012115564,-0.003952569,-0.001636661,0.017369093,0,-0.003158132,-0.002487562,0.021978022,-0.00735786,-0.011065007,-0.003208556,-0.014252591,0,-0.012867647,-0.00180072,-0.016294859,-0.008810573,0.001623377,-0.023579202,-0.005394191,-0.012476606,-0.032283715,0.007936508,0.009014305,-0.018037761,-0.015600624,-0.016029246,0,-0.012219959,0.021164021,-0.001675978,-0.01779661,-0.034538338,0.005681818,-0.006134969,0.020725389,-0.005722461,-0.006684492,0.002096436,0.028892456,-0.006319115,-0.007949126,-0.014305652,-0.000338295,-0.027042254,-0.009975062,0,0.010505253,-0.000815328
2023-8-2,-0.014615385,-0.004765857,-0.015021459,-0.002710027,-0.011904762,-0.006535948,-0.018635724,-0.011848341,-0.0144,-0.010690789,-0.018333869,-0.033057851,-0.019490726,-0.011130137,-0.016714083,-0.0007288,-0.010460251,-0.019591496,-0.010562597,-0.005679336,0.005336179,-0.004862237,-0.024137931,0.008627157,-0.037520392,-0.018472906,-0.005635246,0.004418262,-0.033167496,0.011661808,-0.008344924,-0.00218281,-0.025357308,-0.007001167,-0.002111189,-0.013349515,0,-0.000952381,-0.002460025,-0.015789474,0,-0.005661598,-0.002090592,0.005274262,0.003192338,-0.001302932,0.016058394,-0.005656566,-0.015661707,0.001037883,-0.027989822,-0.011751539,-0.004615385,-0.005985267,-0.007936508,-0.004918033,0.001757469,-0.012068966,-0.00610998,-0.012468828,-0.005376344,-0.006738544,0.001398601,-0.005364807,-0.008439986,-0.012820513,-0.001862197,-0.016235719,-0.006507592,-0.009444444,-0.02917342,0.00123839,0,0.002526848,0.015940838,0.004724409,-0.018644397,0.000858369,0,-0.02743641,-0.013333333,0,-0.010362694,-0.001678791,0.007333909,-0.011447651,-0.003766478,-0.012345679,-0.055837563,-0.010071942,0.001345895,-0.023012552,-0.005460218,0.0063593,-0.004273504,0,0.022673435,0.008106543,-0.001889169,0,0,-0.001631987
2023-8-3,-0.009367681,-0.000812461,0.010893246,0.004528986,-0.002409639,-0.028195489,-0.000716589,0.004796163,-0.00974026,0.024937656,0.021625164,0.011396011,0.014748317,0.003463203,0.016636528,0.001973487,0.00422833,0.013605442,0.003483537,0.010105448,0.003821656,0.003257329,0.008833922,0.00409074,-0.006779661,0.001003764,-0.004121587,0.027859238,0.006861063,0.001440922,0,0.03910309,-0.000236518,0.008225617,0.018335684,-0.003690037,0.043636364,0.007626311,0.002466091,0.010695187,0.037109375,0.009679518,0.019553073,0.00996852,-0.00318218,-0.003913894,-0.011494253,0.002031694,0.007159905,0.011404873,0.013089005,0.01604379,0,0.003242242,0,0.006589786,-0.002005013,0.008726003,0.044398907,0.01010101,0.002702703,0.02917232,0.100558659,0.002157497,0.008860671,0.00974026,0.000858209,0.009168704,0.019452164,-0.003645541,0.006677796,0.029684601,0.005423446,-0.014492754,0.005176318,0.006269592,0.030476944,-0.005488851,-0.003169572,0.019100793,0.011824324,0.018556701,0.005235602,0.011210762,0.024411135,-0.000241255,-0.001890359,0.00625,-0.00672043,-0.002906977,0.024865591,0.010706638,0.011764706,-0.006319115,-0.001877682,0.00920354,-0.012243547,0.008615738,0.027760252,0.002331002,-0.008910891,0.006129955
2023-8-4,0.008668243,0.007985827,0.002155172,-0.001803427,0.002415459,0.06237911,-0.003226963,-0.00477327,0,-0.00243309,-0.005772931,0,0.005371248,-0.007765315,0.001778726,0.008477842,-0.014736842,-0.000838926,0.003807391,-0.001739887,-0.007402707,-0.002435065,-0.001751313,-0.009259259,0.010238908,0.002757583,-0.001138127,0.008559201,0.008517888,-0.01294964,-0.004207574,-0.000526316,-0.028388928,0,-0.002770083,0.004526749,-0.016260163,-0.002838221,-0.007380074,0.002645503,0.019774011,0.013937002,-0.006849315,0.01038961,0.014897579,0.001964637,-0.010174419,-0.000405515,0,-0.004100461,0.005167959,0.005944641,0.00309119,-0.005540166,0.076,-0.003273322,0.025113009,0.001730104,-0.004142141,-0.0025,-0.005390836,0.000329598,0.008883249,-0.011840689,-0.000691563,0.003215434,0.00026097,0.003028468,-0.009735202,0.028708134,0.00331675,0.036036036,-0.004149378,0.002557545,0.018989379,-0.003115265,0.056078356,-0.00103484,0.00317965,0.005767013,0.001669449,-0.004048583,-0.005208333,0.003325942,0.011287625,-0.004102317,0,-0.004140787,0.00541272,-0.013119534,0.016393443,0.004237288,0.002325581,-0.00317965,0.005912389,-0.007015082,-0.000670017,-0.003416856,0.009208103,-0.006976744,0,-0.001624695
2023-8-7,0,-0.002927554,-0.010752688,-0.003613369,-0.014457831,0.001820665,0.002158273,-0.009592326,0.001639344,-0.011382114,-0.039677419,-0.005633803,-0.020113136,-0.02173913,-0.011008523,-0.019572878,-0.006410256,0.020151134,-0.010988398,-0.023093682,-0.010867249,0.002441009,-0.00877193,-0.015700935,0.011824324,-0.00175,0.00414336,0.001414427,-0.016891892,-0.005830904,-0.005633803,-0.021327014,-0.047236426,-0.01048951,-0.033333333,0.006964359,-0.042502952,-0.016129032,-0.014869888,-0.007915567,-0.00923361,-0.007150802,-0.033793103,-0.004113111,-0.012844037,0.000653595,-0.007342144,0.014198783,-0.002369668,0.003602676,-0.007712082,-0.008494922,0.001540832,0.017641597,-0.033457249,-0.009852217,-0.099706026,-0.01208981,-0.028677758,-0.005012531,0.002710027,-0.031960461,0.026415094,-0.009803922,-0.014740484,-0.009615385,-0.004882594,-0.003623188,-0.003735745,0.000820793,-0.009917355,0.004057971,-0.010416667,-0.00255102,0.007580543,-0.01875,0.008001455,-0.000690608,-0.000792393,-0.010894495,-0.01,-0.022357724,-0.005235602,-0.007734807,0.002480364,-0.054276714,-0.015151515,-0.004158004,0.009421265,0,-0.008387097,-0.006329114,0.009280742,0.001594896,-0.010152284,-0.007064641,-0.00335233,-0.006285714,-0.010948905,-0.011709602,0.000999001,-0.001220504
2023-8-8,0.0140625,0.001098377,-0.006521739,-0.001813237,-0.007334963,-0.019536574,0.002153625,-0.004842615,0.004909984,-0.004934211,-0.003023178,-0.005665722,-0.003527903,0.003555556,0.001795332,0.002944743,-0.030107527,0.004115226,-0.002425131,-0.00044603,-0.006031883,-0.006493506,-0.007079646,-0.015191796,0.003338898,0.002253944,0.001031566,-0.002824859,-0.012027491,-0.005865103,0.007082153,-0.001345171,0.025811398,0.001177856,-0.011494253,0.029698942,-0.032059186,-0.00096432,-0.002515723,0,0.002795899,-0.008882843,-0.009992862,-0.003097574,-0.002655337,0.001306336,-0.00147929,-0.0032,-0.005542359,0.002051282,-0.007772021,0.010057739,-0.003076923,0.008211679,-0.003846154,-0.00331675,0.017959184,0.001748252,-0.007888213,-0.002518892,-0.002702703,-0.003403676,-0.028186275,0.00550055,-0.001053593,-0.003236246,-0.013820742,-0.003030303,-0.008486284,-0.006834336,-0.003338898,0.005773672,-0.005473684,-0.012148338,-0.003605016,-0.006369427,0.029767274,-0.01520387,-0.011895321,-0.010144928,-0.005050505,-0.01039501,-0.005263158,-0.00389755,0.005360825,0.008198821,0,0.002087683,0.012,0.005908419,0.000650618,-0.006369427,0.003831418,0.011146497,-0.004048583,-0.000711491,-0.009081736,-0.020126509,0.003075031,-0.016587678,0.001996008,0.005295316
2023-8-9,-0.012326656,0.000144506,0.004376368,-0.009082652,-0.004926108,-0.035217794,-0.003223496,-0.01216545,-0.001628664,0.005785124,0.005727763,0.002849003,0.003540393,0.003542958,0.012544803,0.005958549,-0.00443459,-0.009836066,0.001696065,0.008032129,0.001083658,-0.010620915,0.001782531,0.003470883,-0.003327787,0.003998001,-0.000824402,-0.009915014,0,-0.010324484,-0.00140647,-0.001346983,0.001743896,0.002352941,0.01744186,-0.013038325,0.012738854,0.007722008,0.002522068,0.003989362,-0.002788104,-0.003068228,0.007930786,0,0.000532481,-0.001956947,-0.004444444,0,0.001990446,-0.003582395,0.002610966,0.004056795,-0.009259259,0.000452489,-0.007722008,0.004991681,-0.013900027,0,-0.001363017,0.01010101,-0.016260163,0.004439891,-0.011349306,-0.008752735,0.004359443,0,-0.00151918,0.003039514,0,-0.009633911,0.001675042,0.002296211,-0.00465707,-0.028478964,0.005977662,0.001602564,-0.011737912,0.009824561,-0.004012841,-0.003806735,-0.00676819,-0.00210084,0,-0.016769145,0.000410172,0.023888183,-0.001923077,-0.008333333,0.001317523,-0.010279001,0,0.006410256,-0.012977099,-0.012598425,0.001626016,0.00249199,-0.012219959,-0.03286385,-0.004904966,-0.024096386,-0.010956175,0.002025932
2023-8-10,-0.010920437,-0.008080441,0,0.008249313,-0.004950495,0,0.01042041,0.004926108,-0.006525285,-0.000821693,-0.001340034,0,-0.000641437,0.00353045,-0.008141593,-0.001287664,0.004454343,0.009519868,-0.004910261,-0.001328021,0.035505521,0.007431874,0,-0.004227517,0.011686144,-0.006719761,-0.002165842,0.020028612,-0.003478261,0.005961252,0.004225352,0.001888319,-0.007709525,0.002347418,0.009285714,0.004403523,0.020125786,-0.003831418,-0.002515723,-0.017218543,0.014911463,-0.006884263,0.003576538,0.000517866,0,-0.004575163,-0.010416667,-0.004815409,-0.004370282,-0.005136107,-0.002604167,0.002571166,-0.001557632,-0.000904568,0.015564202,-0.006622517,-0.011385199,0.003490401,0.015923567,0.005,0.002754821,0.010540632,0.012755102,0.048565121,-0.004480538,0.003246753,-0.000760746,-0.003636364,0.001990446,0.006114508,0,0.004009164,0.003828158,-0.003331113,-0.011884285,0.008,0.007800035,-0.021021543,0.000805802,0.003527337,0.005110733,0.006315789,-0.005291005,0.007390563,0.011890119,-0.015140233,0.009633911,0.023109244,0.015789474,0.041543027,0.008452536,-0.004246285,0.011600928,0,-0.011093074,-0.010298295,-0.013058419,0.001213592,0.012939002,0.004938272,0.002014099,-0.000404367
2023-8-11,-0.018138801,-0.021865441,-0.021786492,-0.021818182,-0.034825871,-0.032660903,-0.021692745,-0.029411765,-0.022988506,-0.022203947,-0.0063737,-0.017045455,-0.005134788,-0.035180299,-0.014989293,-0.018222451,-0.013303769,-0.032800328,-0.022403721,-0.016400709,-0.014635166,-0.022131148,-0.014234875,-0.021613277,-0.018151815,-0.018291155,-0.018087855,-0.037868163,-0.022687609,-0.032592593,-0.011220196,-0.031502423,-0.01754386,-0.017564403,-0.012031139,-0.027500996,-0.006165228,-0.029807692,-0.027742749,-0.025606469,-0.033057851,-0.017289186,-0.009978617,-0.02484472,-0.009845663,-0.028233749,-0.031578947,-0.021774194,-0.016759777,-0.023231802,-0.01305483,-0.003480491,-0.017160686,-0.01539158,-0.011494253,-0.023333333,-0.019742254,-0.026086957,-0.040528437,-0.014925373,-0.019230769,-0.039367429,-0.039042821,-0.014736842,-0.023909986,-0.01618123,-0.013132851,-0.020681265,-0.03893524,-0.025966851,-0.008361204,-0.030233885,-0.024152542,-0.024064171,-0.018832094,-0.019047619,-0.002638522,-0.020763088,-0.038647343,-0.028998243,-0.025423729,-0.014644351,-0.021276596,-0.023702032,-0.04376013,-0.006300403,-0.011450382,-0.024640657,-0.016839378,-0.01994302,-0.032237266,-0.017057569,-0.016819572,-0.027113238,-0.01751026,-0.013275924,-0.025417827,-0.036363636,-0.01946472,-0.041769042,-0.022110553,-0.013754045
2023-8-14,-0.014457831,-0.016904935,-0.008908686,0.002788104,0.00257732,0.016385303,-0.005452563,0.007575758,-0.013445378,-0.018502944,0.004051317,-0.011560694,0.007096774,0.041020966,-0.009057971,-0.011950622,0.002247191,-0.00805426,-0.02169877,0.00135196,-0.01145767,-0.005867561,-0.012635379,0.000394477,0.003361345,0.008933129,-0.006421053,-0.008746356,-0.017857143,-0.007656968,0.004255319,-0.013622463,0.03622449,-0.014302741,0.003581662,0.004508197,-0.021091811,0.018830525,0.022049287,-0.017980636,0,-0.018423237,-0.013678906,0.018046709,-0.009406074,-0.022297297,-0.00621118,-0.007831822,0.006899351,-0.02167019,-0.015873016,-0.004595588,-0.006349206,0.002758621,0.027131783,0.006825939,0.024335664,-0.003571429,-0.003500583,-0.02020202,-0.00280112,-0.00385289,-0.014416776,-0.002136752,-0.02240634,-0.006578947,-0.051803279,-0.008695652,-0.016949153,-0.008508225,-0.008431703,-0.002352941,-0.014329136,-0.048630137,0.031935484,-0.003236246,0.011816578,0.004711852,-0.004187605,-0.02081448,0.005217391,-0.006369427,0,-0.028901734,-0.01440678,0.021303576,0,-0.008421053,0.006587615,0.004360465,0.001332445,-0.010845987,0.00466563,-0.003278689,-0.002506266,-0.004363636,-0.045373348,-0.002515723,-0.009305211,0.023076923,-0.003083248,-0.004101723
2023-8-15,0,0.005537384,0.020224719,-0.008341057,0.010282776,-0.017098192,0.005847953,-0.002506266,-0.005110733,0.005141388,-0.013113652,0.020467836,0.011851377,0.00262697,0.003656307,-0.00248106,-0.006726457,0.007264957,-0.012572649,0.00360036,-0.009873363,-0.009274874,0.02559415,0.000394322,0.010050251,-0.018466987,0.002542642,0.036764706,0.014545455,0.012345679,0.018361582,0.027903044,-0.00295421,0.009673519,-0.002141328,-0.011831905,-0.003802281,-0.005836576,-0.001269036,0.009859155,0.006647673,-0.018430842,-0.008029197,-0.026590198,-0.006239826,-0.003455425,-0.0078125,-0.007062734,-0.012494962,-0.002160994,0.02688172,-0.004432133,0.00798722,0.009628611,-0.01509434,0.003389831,0.002457673,0.010752688,0.014285714,0.028350515,0.005617978,0.018987342,0.005319149,-0.019271949,0.008622596,0.013245033,-0.005207062,0.005639098,0.003153911,-0.004004577,0.011904762,0.022995283,0.007488987,-0.004319654,0.000312598,0.003246753,0.002265993,-0.005050505,-0.005046257,-0.003080715,0,-0.002136752,0,-0.026785714,0.015047291,-0.007946362,0.007722008,-0.014861996,0,-0.011577424,0.005322688,0.01754386,0.015479876,-0.008223684,-0.002233389,-0.00036523,-0.003742515,-0.005044136,0.008766437,0.010025063,-0.006701031,-0.001647446
2023-8-16,-0.010594947,0.00387212,-0.004405286,-0.004672897,-0.015267176,-0.048210736,-0.004360465,-0.012562814,-0.008561644,0,-0.000340716,0,-0.00538145,-0.018340611,-0.010200364,0.001510104,-0.009029345,-0.005939754,0.001201201,-0.003139013,-0.004335573,0.000851064,-0.001782531,0.005912495,-0.014925373,-0.018556701,-0.009510726,-0.008510638,-0.001792115,-0.009146341,0.004160888,-0.013709899,0.012592593,0.005988024,0.019313305,-0.003715937,0.036895674,-0.009784736,-0.015247776,-0.0041841,0.003773585,0.006115418,0.017660044,-0.017675415,0.001638002,-0.004854369,-0.006299213,-0.015899582,-0.009387755,-0.009204115,-0.002617801,-0.006863291,-0.017432647,-0.006811989,-0.026819923,0.003378378,-0.031599019,0.00177305,-0.012006465,-0.002506266,-0.011173184,-0.011042098,0.006613757,-0.017467249,0.000292269,0.003267974,-0.001390366,0.001869159,-0.006707189,-0.031016657,-0.003361345,-0.00518732,-0.001749016,-0.033261027,-0.08625,0,0.003478261,0.001269036,-0.00591716,-0.012051916,-0.01384083,0.006423983,-0.005434783,-0.002446483,-0.004235493,-0.020275344,-0.005747126,0.002155172,-0.023560209,-0.01317716,0.005294507,0,0,-0.013266998,0.002238388,-0.007672634,-0.019534185,0.001267427,-0.004345127,-0.014888337,-0.009859886,0.028877888
2023-8-17,0.008237232,0.004418532,-0.011061947,0.004694836,0.005167959,0.018798956,0.000364964,0.002544529,0.001727116,-0.013640239,-0.001022495,-0.005730659,0.003819223,0.011565836,-0.010305484,0.023504368,0.011389522,-0.010670081,0.010437912,0.004948268,0.003701285,0.005102041,-0.0125,0.004702194,0.006734007,0.045430672,-0.005974608,-0.011444921,-0.008976661,-0.003076923,0,-0.020850709,-0.01072909,-0.008333333,0,0.00663075,-0.017177914,0.01284585,0.002580645,-0.005602241,-0.006578947,0.027566133,-0.000723066,-0.0087241,0.01989643,0.002787456,0.020602219,0.008928571,0.043263288,0.035519126,-0.010498688,-0.005042959,0.008064516,0.011431184,0.003937008,0,0.010126582,-0.014159292,-0.010282776,-0.010050251,-0.002824859,-0.011863224,0.007884363,-0.003333333,0.004674945,-0.009771987,0.007411957,-0.003731343,-0.009284659,0.019561352,-0.003372681,-0.00405562,-0.00131406,0.019446522,0.005984952,-0.006472492,0.010398614,0.011044722,0.012755102,-0.005630278,0.003508772,-0.012765957,0,0.002452483,-0.002552105,-0.015840572,-0.001926782,-0.002150538,0.00536193,0.004451039,-0.008558262,-0.00862069,-0.011432927,0.008403361,0.005583473,0.005522828,0.011494253,0.017721519,-0.003740648,-0.005037783,0,-0.007618284
2023-8-18,-0.017156863,-0.0139277,0.011185682,-0.008411215,-0.015424165,-0.00871348,-0.002188982,-0.020304569,-0.022413793,-0.000864304,-0.018764927,0.005763689,-0.01109702,-0.034300792,0.017106731,-0.022877941,-0.018018018,-0.007333909,-0.029149846,-0.023724261,-0.021258134,-0.021150592,0.007233273,0.001560062,-0.006688963,-0.006531022,-0.014704304,-0.011577424,0.010869565,-0.016975309,0.005524862,0.025269733,-0.015282228,0.015606242,-0.006315789,-0.018937834,-0.042446941,-0.023414634,-0.023166023,-0.004225352,-0.008514664,-0.049487628,-0.015195369,-0.059405941,0.005611972,-0.012508687,-0.027950311,-0.014327855,-0.01342812,-0.026385224,0.00265252,-0.011075652,-0.016,-0.002712477,-0.025490196,-0.015151515,-0.036201615,0.001795332,0.01133412,0.007614213,-0.005665722,0.007062147,-0.022164276,-0.015607581,-0.025374437,0.006578947,-0.023251087,-0.004993758,-0.008093717,-0.014534884,0.008460237,0.002908668,-0.019736842,-0.024944974,-0.03654598,-0.004885993,-0.03464837,-0.018803725,-0.013434089,0.002831079,-0.020979021,-0.017241379,-0.010928962,-0.020795107,0.000852878,-0.023104881,0.003861004,-0.019396552,-0.001333333,-0.011816839,-0.008632138,0.002173913,0.00539707,-0.013333333,-0.014991671,-0.013181985,-0.019318182,-0.020522388,-0.008135169,-0.02278481,-0.014675052,-0.007272727
2023-8-21,-0.008312552,-0.006425293,-0.013274336,-0.017907634,-0.005221932,0.01344364,-0.012431444,-0.012953368,-0.005291005,-0.020761246,-0.018776078,-0.017191977,-0.02180186,0,-0.022303473,-0.003458827,-0.009174312,-0.009126467,-0.009539534,-0.006419074,-0.085771277,-0.01642178,-0.019748654,-0.00623053,-0.005050505,-0.021491783,-0.003376906,-0.033674963,-0.017921147,-0.014128728,0.002747253,-0.043201329,-0.028785982,-0.017730496,-0.018361582,-0.005455308,-0.014341591,-0.001998002,0.005270092,-0.015558699,-0.033396947,0.016741169,-0.02277737,-0.002923977,0.002657454,-0.016889514,-0.006389776,-0.01496366,-0.022417934,-0.000542005,-0.013227513,-0.007972665,-0.01300813,-0.009519492,0.00804829,-0.005128205,-0.000288934,-0.010752688,-0.037356993,-0.012594458,-0.01994302,-0.04628331,-0.024,-0.021517554,-0.001044386,-0.013071895,-0.024470432,-0.015056462,-0.017822633,0.013864307,-0.006711409,-0.060324826,-0.010290828,-0.0248307,-0.013761468,-0.008183306,-0.014925373,-0.007483117,-0.015319149,-0.023525721,-0.007142857,-0.021929825,-0.005524862,-0.006870706,-0.04303366,-0.024182833,-0.005769231,-0.035164835,-0.016021362,-0.031390135,-0.031480241,-0.010845987,-0.008435583,-0.010135135,-0.024520857,-0.013729128,-0.020471224,-0.01015873,-0.031545741,-0.005181347,-0.006382979,-0.001628002
2023-8-22,0.036043588,-0.001677426,0.013452915,-0.039347409,0.01312336,0.040816327,0.018881896,0.023622047,0.031914894,0.004416961,-0.002126152,0.014577259,-0.001311046,0.027322404,0.013836948,-0.000311485,0.016203704,0.013596491,0.001111317,0.000922935,-0.028363636,0.002636204,0.018315018,0.021943574,0.025380711,0.020671835,0.016941742,0.013636364,0.010948905,0.00477707,0.009589041,0.026049204,0.009020619,0.003610108,-0.000719424,0.028691983,-0.003968254,0.026026026,0.022280472,0.007183908,0.013820336,-0.025086207,0.002255639,0.041055718,0.005035781,0.005010737,0.006430868,-0.013020833,0.012285012,0.004338395,0.016085791,-0.001722158,0.016474465,0.006864989,0.077844311,0.018900344,0.05,0.010869565,0.023041475,0.017857143,0.005813953,0.022794118,0.017759563,0.001157407,0.002912404,0.01986755,0.000554584,0.014012739,0.006996065,0.023858016,0.011824324,0.030864198,0.009041591,0.017746914,0.025044723,0.008250825,0.006673882,-0.000183891,0.003457217,0.006103437,0.010791367,0,0,-0.009433962,0.012466607,0.013888889,0.001934236,0.006833713,0.021709634,0.00462963,0.007607192,0.013157895,0.005413766,0.018771331,-0.003178272,0.005643341,0.014195584,0.005772931,0.003908795,0.03125,0.011777302,-0.006114961
